filename,true_class,predicted_class,correct
septoria_leaf\Slf1273.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1276.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf128.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf1285.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1287.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1293.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1301.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1306.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf131.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1310.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1311.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf1316.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf132.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1323.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1328.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1342.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1345.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1347.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1349.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1360.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1363.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1370.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1379.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf138.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1380.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1384.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1389.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf139.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1391.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1400.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1405.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1406.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf141.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1411.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1415.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1416.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf1417.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf142.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf143.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf147.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf15.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf151.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf154.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf155.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf156.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf16.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf161.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf164.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf17.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf171.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf172.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf178.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf179.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf181.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf185.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf188.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf191.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf196.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf200.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf205.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf207.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf208.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf209.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf210.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf211.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf212.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf214.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf218.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf219.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf220.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf225.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf226.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf227.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf228.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf233.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf235.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf237.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf238.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf239.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf248.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf249.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf25.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf250.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf252.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf255.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf257.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf260.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf266.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf272.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf274.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf279.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf280.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf282.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf284.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf285.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf289.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf291.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf297.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf299.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf300.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf305.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf306.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf309.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf31.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf311.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf313.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf314.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf315.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf316.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf317.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf320.npy,septoria_leaf,late_blight_leaf,False
septoria_leaf\Slf321.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf329.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf330.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf331.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf334.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf336.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf337.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf338.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf34.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf341.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf345.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf346.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf347.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf348.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf349.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf35.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf350.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf353.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf354.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf355.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf358.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf359.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf360.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf362.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf363.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf366.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf372.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf373.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf377.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf379.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf381.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf382.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf385.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf386.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf388.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf393.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf397.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf4.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf400.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf402.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf406.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf407.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf411.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf413.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf416.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf418.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf419.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf42.npy,septoria_leaf,healthy_leaf,False
septoria_leaf\Slf421.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf424.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf425.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf43.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf434.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf437.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf439.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf44.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf441.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf443.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf444.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf446.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf448.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf449.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf453.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf456.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf458.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf459.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf46.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf461.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf466.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf468.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf469.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf475.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf477.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf478.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf48.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf485.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf486.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf489.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf490.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf491.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf495.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf496.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf498.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf499.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf5.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf505.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf506.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf507.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf508.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf509.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf51.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf512.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf515.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf516.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf518.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf52.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf522.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf526.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf527.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf528.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf532.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf536.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf537.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf539.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf544.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf545.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf547.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf548.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf549.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf55.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf551.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf552.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf553.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf555.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf559.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf56.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf561.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf564.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf569.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf571.npy,septoria_leaf,late_blight_leaf,False
septoria_leaf\Slf577.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf578.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf579.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf580.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf584.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf586.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf587.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf588.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf590.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf591.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf592.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf593.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf595.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf598.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf600.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf602.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf608.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf609.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf61.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf611.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf618.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf624.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf626.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf628.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf631.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf632.npy,septoria_leaf,healthy_leaf,False
septoria_leaf\Slf634.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf636.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf637.npy,septoria_leaf,late_blight_leaf,False
septoria_leaf\Slf639.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf64.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf640.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf643.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf644.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf646.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf647.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf655.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf657.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf659.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf661.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf662.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf668.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf669.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf67.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf670.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf671.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf674.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf675.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf677.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf679.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf68.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf682.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf683.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf685.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf686.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf689.npy,septoria_leaf,healthy_leaf,False
septoria_leaf\Slf69.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf694.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf695.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf698.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf699.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf7.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf700.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf710.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf714.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf715.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf718.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf719.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf72.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf724.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf725.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf728.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf736.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf74.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf743.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf745.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf747.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf75.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf752.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf754.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf757.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf758.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf759.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf761.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf762.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf763.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf766.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf767.npy,septoria_leaf,healthy_leaf,False
septoria_leaf\Slf769.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf77.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf770.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf772.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf774.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf775.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf776.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf777.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf778.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf779.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf782.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf783.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf784.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf786.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf789.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf792.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf793.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf794.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf795.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf797.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf799.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf8.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf805.npy,septoria_leaf,late_blight_leaf,False
septoria_leaf\Slf806.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf809.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf81.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf810.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf811.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf812.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf814.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf815.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf82.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf820.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf822.npy,septoria_leaf,healthy_leaf,False
septoria_leaf\Slf827.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf831.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf832.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf834.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf835.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf840.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf843.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf844.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf848.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf851.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf852.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf854.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf856.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf858.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf86.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf861.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf866.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf869.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf871.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf873.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf877.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf878.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf88.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf880.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf881.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf886.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf89.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf893.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf900.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf903.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf91.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf915.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf916.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf918.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf919.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf92.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf921.npy,septoria_leaf,early_blight_leaf,False
septoria_leaf\Slf922.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf929.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf93.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf933.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf934.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf936.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf941.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf944.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf946.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf947.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf949.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf950.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf954.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf956.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf961.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf963.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf965.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf966.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf967.npy,septoria_leaf,septoria_leaf,True
septoria_leaf\Slf968.npy,septoria_leaf,septoria_leaf,True
